transactions_id,sale_date,sale_time,customer_id,gender,category,quantiy,price_per_unit,total_sale
476,12-12-2023,18:31:00,131,Female,Clothing,4,500,2000
733,25-10-2022,21:07:00,143,Male,Beauty,1,30,30
924,17-09-2022,22:18:00,151,Male,Beauty,2,50,100
984,20-11-2023,19:29:00,83,Male,Clothing,1,500,500
1476,11-11-2022,22:27:00,130,Female,Clothing,4,500,2000
1733,03-09-2023,20:52:00,146,Male,Beauty,1,30,30
1924,28-11-2022,22:25:00,107,Male,Beauty,2,50,100
1984,09-09-2023,20:10:00,126,Male,Clothing,1,500,500
251,15-09-2022,21:00:00,141,Female,Beauty,4,50,200
253,30-09-2022,21:26:00,66,Female,Clothing,4,500,2000
574,17-09-2023,20:12:00,24,Female,Electronics,2,25,50
751,08-11-2023,19:58:00,115,Female,Clothing,2,25,50
871,02-11-2023,23:00:00,57,Male,Beauty,2,30,60
1251,11-09-2022,21:08:00,137,Female,Beauty,4,50,200
1253,03-12-2023,19:58:00,108,Female,Clothing,4,500,2000
1574,26-10-2022,21:51:00,150,Female,Electronics,2,25,50
1751,27-12-2023,22:09:00,99,Female,Clothing,2,25,50
1871,26-09-2022,18:39:00,41,Male,Beauty,2,30,60
200,09-10-2022,22:29:00,130,Male,Beauty,3,50,150
594,07-09-2023,21:49:00,72,Female,Electronics,2,300,600
637,02-12-2022,18:54:00,21,Male,Clothing,2,300,600
855,21-11-2022,19:43:00,13,Male,Beauty,1,25,25
1200,18-10-2023,19:04:00,20,Male,Beauty,3,50,150
1594,01-10-2023,19:02:00,31,Female,Electronics,2,300,600
1637,25-10-2022,20:50:00,97,Male,Clothing,2,300,600
1855,27-12-2023,21:15:00,44,Male,Beauty,1,25,25
325,16-09-2023,22:02:00,6,Female,Electronics,2,25,50
682,23-10-2023,20:51:00,60,Male,Beauty,4,300,1200
931,07-10-2023,21:34:00,48,Male,Beauty,4,30,120
1325,11-10-2022,19:47:00,18,Female,Electronics,2,25,50
1682,30-12-2022,19:30:00,71,Male,Beauty,4,300,1200
1931,01-12-2022,19:15:00,61,Male,Beauty,4,30,120
925,20-12-2022,17:12:00,54,Male,Electronics,1,300,300
1925,21-12-2023,17:05:00,81,Male,Electronics,1,300,300
297,12-09-2022,21:09:00,70,Female,Electronics,2,500,1000
1297,20-10-2023,22:32:00,21,Female,Electronics,2,500,1000
814,01-10-2022,20:33:00,96,Female,Clothing,1,500,500
894,22-09-2022,22:53:00,111,Male,Electronics,1,30,30
1814,07-09-2022,17:53:00,43,Female,Clothing,1,500,500
1894,29-12-2023,18:11:00,92,Male,Electronics,1,30,30
194,11-10-2023,19:27:00,116,Male,Clothing,4,50,200
245,01-12-2023,21:41:00,75,Male,Clothing,3,30,90
296,31-12-2022,22:44:00,73,Female,Clothing,4,300,1200
644,13-10-2022,21:49:00,107,Male,Beauty,3,25,75
696,09-10-2023,18:05:00,24,Female,Clothing,4,50,200
1194,09-10-2023,22:06:00,130,Male,Clothing,4,50,200
1245,25-10-2022,20:47:00,129,Male,Clothing,3,30,90
1296,26-11-2022,20:42:00,45,Female,Clothing,4,300,1200
1644,11-09-2022,19:32:00,124,Male,Beauty,3,25,75
1696,21-11-2022,17:59:00,24,Female,Clothing,4,50,200
312,31-10-2022,18:08:00,18,Male,Clothing,4,30,120
692,30-09-2022,19:48:00,110,Female,Clothing,2,50,100
835,30-09-2022,23:00:00,49,Male,Clothing,4,50,200
1312,03-12-2022,17:28:00,73,Male,Clothing,4,30,120
1692,11-10-2023,19:50:00,103,Female,Clothing,2,50,100
1835,18-09-2022,20:58:00,98,Male,Clothing,4,50,200
183,01-09-2022,19:22:00,28,Female,Beauty,3,300,900
413,28-11-2023,21:52:00,60,Female,Beauty,3,25,75
799,01-10-2023,19:44:00,86,Male,Electronics,2,50,100
851,30-11-2023,17:23:00,30,Male,Electronics,2,25,50
1183,28-12-2022,17:10:00,54,Female,Beauty,3,300,900
1413,12-11-2023,19:33:00,104,Female,Beauty,3,25,75
1799,01-10-2023,19:09:00,132,Male,Electronics,2,50,100
1851,10-09-2022,21:36:00,87,Male,Electronics,2,25,50
858,08-09-2023,18:48:00,85,Male,Electronics,2,50,100
919,28-10-2023,21:13:00,82,Female,Beauty,2,25,50
935,10-09-2022,21:16:00,2,Female,Beauty,1,50,50
1858,14-09-2023,20:47:00,49,Male,Electronics,2,50,100
1919,25-10-2022,17:54:00,78,Female,Beauty,2,25,50
1935,16-12-2022,22:40:00,96,Female,Beauty,1,50,50
132,22-11-2023,20:34:00,86,Male,Electronics,4,50,200
1132,07-11-2023,17:27:00,14,Male,Electronics,4,50,200
604,16-09-2022,19:34:00,139,Female,Electronics,4,50,200
832,13-11-2022,17:25:00,106,Male,Beauty,4,500,2000
1604,29-12-2022,18:43:00,2,Female,Electronics,4,50,200
1832,10-11-2023,21:17:00,57,Male,Beauty,4,500,2000
113,08-10-2022,19:14:00,72,Female,Electronics,2,25,50
1113,08-12-2023,17:41:00,141,Female,Electronics,2,25,50
165,24-09-2022,19:01:00,75,Female,Clothing,4,300,1200
1165,01-12-2023,17:04:00,29,Female,Clothing,4,300,1200
326,23-11-2023,19:51:00,108,Female,Clothing,3,25,75
1326,01-09-2023,22:35:00,66,Female,Clothing,3,25,75
19,26-11-2023,19:39:00,30,Female,Clothing,2,25,50
412,04-09-2022,19:36:00,30,Female,Electronics,4,500,2000
632,25-10-2023,20:13:00,78,Female,Electronics,4,25,100
1019,14-12-2023,21:22:00,56,Female,Clothing,2,25,50
1412,13-10-2022,19:59:00,75,Female,Electronics,4,500,2000
1632,19-10-2022,18:16:00,29,Female,Electronics,4,25,100
167,21-09-2023,20:58:00,73,Female,Clothing,3,50,150
172,21-10-2022,18:09:00,52,Male,Beauty,2,25,50
375,22-09-2023,17:32:00,25,Male,Clothing,1,50,50
538,22-12-2023,18:20:00,102,Male,Clothing,3,50,150
794,02-11-2022,21:47:00,145,Female,Beauty,1,300,300
1167,29-09-2023,21:21:00,9,Female,Clothing,3,50,150
1172,19-10-2022,21:12:00,150,Male,Beauty,2,25,50
1375,01-10-2022,17:50:00,79,Male,Clothing,1,50,50
1538,12-09-2022,20:57:00,21,Male,Clothing,3,50,150
1794,22-12-2022,19:40:00,26,Female,Beauty,1,300,300
131,29-09-2023,22:32:00,44,Female,Beauty,2,300,600
330,11-10-2022,20:18:00,116,Female,Beauty,4,50,200
494,25-09-2023,20:18:00,140,Female,Beauty,4,50,200
1131,31-12-2022,19:16:00,130,Female,Beauty,2,300,600
1330,24-11-2023,17:49:00,20,Female,Beauty,4,50,200
1494,23-10-2022,19:29:00,74,Female,Beauty,4,50,200
513,21-10-2022,18:31:00,85,Male,Electronics,4,25,100
573,19-09-2023,22:59:00,78,Male,Beauty,2,30,60
1513,01-10-2022,21:47:00,19,Male,Electronics,4,25,100
1573,13-10-2022,21:45:00,148,Male,Beauty,2,30,60
241,19-12-2023,20:21:00,108,Female,Electronics,3,25,75
579,06-10-2023,17:43:00,41,Female,Electronics,1,30,30
1241,10-09-2023,17:28:00,26,Female,Electronics,3,25,75
1579,28-09-2023,17:38:00,119,Female,Electronics,1,30,30
218,24-11-2022,20:39:00,144,Male,Beauty,3,30,90
846,22-12-2023,18:46:00,13,Male,Beauty,1,50,50
1218,25-10-2023,22:11:00,30,Male,Beauty,3,30,90
1846,16-11-2023,17:51:00,83,Male,Beauty,1,50,50
616,31-12-2022,19:18:00,122,Male,Clothing,2,50,100
1616,22-09-2022,18:41:00,121,Male,Clothing,2,50,100
523,13-11-2023,19:18:00,110,Female,Electronics,1,300,300
643,05-10-2022,22:26:00,63,Female,Electronics,3,30,90
1523,31-12-2023,20:40:00,150,Female,Electronics,1,300,300
1643,17-10-2023,21:47:00,12,Female,Electronics,3,30,90
351,11-11-2023,22:16:00,38,Female,Clothing,3,30,90
809,14-12-2022,22:51:00,124,Female,Beauty,2,50,100
954,05-09-2023,21:03:00,87,Female,Electronics,3,300,900
1351,02-10-2022,20:58:00,88,Female,Clothing,3,30,90
1809,16-10-2023,18:09:00,51,Female,Beauty,2,50,100
1954,29-10-2023,17:30:00,93,Female,Electronics,3,300,900
897,12-09-2023,17:53:00,15,Female,Electronics,2,50,100
1897,27-10-2023,17:12:00,137,Female,Electronics,2,50,100
147,12-11-2022,20:30:00,101,Male,Electronics,1,300,300
204,10-09-2022,21:04:00,101,Male,Beauty,1,25,25
390,07-10-2022,20:53:00,88,Male,Electronics,2,50,100
1147,25-11-2023,22:14:00,35,Male,Electronics,1,300,300
1204,10-12-2023,19:24:00,72,Male,Beauty,1,25,25
1390,24-10-2022,22:47:00,117,Male,Electronics,2,50,100
179,07-10-2023,20:42:00,121,Male,Electronics,1,300,300
327,13-09-2023,18:30:00,107,Male,Electronics,3,50,150
626,30-10-2022,21:01:00,65,Female,Clothing,4,500,2000
873,06-12-2023,20:20:00,137,Female,Electronics,4,25,100
1179,12-12-2023,17:28:00,122,Male,Electronics,1,300,300
1327,23-12-2023,21:16:00,118,Male,Electronics,3,50,150
1626,10-10-2022,19:13:00,19,Female,Clothing,4,500,2000
1873,24-11-2022,19:18:00,64,Female,Electronics,4,25,100
196,29-12-2023,19:14:00,43,Female,Clothing,3,300,900
789,06-12-2023,22:13:00,34,Female,Clothing,4,500,2000
1196,31-12-2022,21:18:00,93,Female,Clothing,3,300,900
1789,10-11-2023,17:02:00,144,Female,Clothing,4,500,2000
89,30-12-2023,21:15:00,117,Female,Electronics,4,500,2000
707,23-10-2023,20:34:00,117,Female,Clothing,1,500,500
909,29-10-2023,19:43:00,71,Male,Electronics,1,300,300
1089,21-10-2023,18:44:00,108,Female,Electronics,4,500,2000
1707,17-09-2023,18:35:00,144,Female,Clothing,1,500,500
1909,22-10-2022,19:41:00,17,Male,Electronics,1,300,300
51,12-10-2022,22:09:00,78,Male,Beauty,3,25,75
154,24-12-2022,17:47:00,24,Male,Electronics,3,300,900
276,18-10-2023,21:27:00,40,Female,Beauty,4,25,100
497,31-12-2023,18:11:00,127,Male,Clothing,4,30,120
889,20-09-2023,22:32:00,39,Female,Electronics,1,50,50
1051,13-09-2023,17:47:00,104,Male,Beauty,3,25,75
1154,16-12-2023,21:44:00,29,Male,Electronics,3,300,900
1276,11-10-2022,18:54:00,140,Female,Beauty,4,25,100
1497,19-11-2022,21:44:00,109,Male,Clothing,4,30,120
1889,02-09-2022,22:48:00,80,Female,Electronics,1,50,50
122,01-12-2023,19:02:00,1,Male,Electronics,4,30,120
373,23-09-2022,22:19:00,78,Female,Beauty,2,300,600
524,17-09-2023,19:52:00,12,Male,Beauty,4,300,1200
688,28-10-2023,21:45:00,132,Male,Clothing,4,25,100
813,15-10-2022,19:51:00,125,Male,Electronics,3,50,150
1122,07-09-2022,19:53:00,138,Male,Electronics,4,30,120
1373,02-10-2023,20:26:00,64,Female,Beauty,2,300,600
1524,26-10-2022,22:10:00,115,Male,Beauty,4,300,1200
1688,17-12-2022,17:25:00,150,Male,Clothing,4,25,100
1813,22-11-2022,22:24:00,86,Male,Electronics,3,50,150
178,11-10-2023,17:51:00,142,Male,Clothing,2,30,60
208,21-10-2023,20:56:00,144,Female,Electronics,4,50,200
247,23-12-2022,17:56:00,82,Male,Electronics,2,30,60
290,08-12-2023,21:39:00,86,Female,Beauty,2,300,600
656,12-11-2023,20:58:00,27,Male,Beauty,3,30,90
735,26-11-2022,21:38:00,153,Female,Clothing,4,500,2000
1178,29-12-2023,21:15:00,137,Male,Clothing,2,30,60
1208,15-10-2022,17:44:00,9,Female,Electronics,4,50,200
1247,02-09-2023,18:17:00,78,Male,Electronics,2,30,60
1290,30-12-2022,22:40:00,66,Female,Beauty,2,300,600
1656,16-09-2023,20:03:00,141,Male,Beauty,3,30,90
1735,05-09-2023,17:26:00,86,Female,Clothing,4,500,2000
319,07-11-2022,18:50:00,145,Male,Clothing,1,500,500
670,29-09-2023,17:24:00,59,Male,Beauty,1,30,30
1319,25-11-2023,17:17:00,76,Male,Clothing,1,500,500
1670,24-10-2023,21:32:00,58,Male,Beauty,1,30,30
385,20-11-2022,19:06:00,127,Male,Electronics,3,500,1500
1385,07-11-2023,19:22:00,55,Male,Electronics,3,500,1500
10,24-10-2022,22:55:00,81,Female,Clothing,4,50,200
26,14-10-2023,17:54:00,51,Female,Electronics,2,500,1000
437,26-11-2023,18:53:00,56,Female,Electronics,4,300,1200
689,16-10-2022,20:17:00,55,Male,Electronics,2,50,100
1010,21-10-2022,22:11:00,65,Female,Clothing,4,50,200
1026,24-11-2022,19:10:00,60,Female,Electronics,2,500,1000
1437,04-09-2023,19:19:00,76,Female,Electronics,4,300,1200
1689,19-12-2023,20:54:00,114,Male,Electronics,2,50,100
558,26-10-2023,17:47:00,108,Female,Clothing,1,25,25
634,10-10-2022,19:25:00,68,Male,Electronics,4,500,2000
1558,22-12-2022,20:37:00,91,Female,Clothing,1,25,25
1634,03-11-2023,17:18:00,90,Male,Electronics,4,500,2000
201,13-10-2022,19:08:00,105,Male,Electronics,1,25,25
286,05-10-2022,22:56:00,92,Male,Electronics,2,25,50
876,03-10-2023,19:39:00,104,Male,Clothing,4,30,120
1201,31-10-2023,17:28:00,115,Male,Electronics,1,25,25
1286,26-12-2022,17:23:00,111,Male,Electronics,2,25,50
1876,05-11-2023,19:53:00,68,Male,Clothing,4,30,120
55,28-09-2023,20:32:00,57,Male,Beauty,4,30,120
428,02-12-2022,22:44:00,50,Female,Electronics,4,50,200
441,06-11-2023,22:00:00,85,Male,Beauty,4,300,1200
976,08-10-2023,19:50:00,56,Female,Beauty,2,300,600
1055,23-10-2022,21:35:00,97,Male,Beauty,4,30,120
1428,09-09-2023,18:44:00,96,Female,Electronics,4,50,200
1441,04-10-2023,21:38:00,63,Male,Beauty,4,300,1200
1976,15-10-2023,21:10:00,108,Female,Beauty,2,300,600
149,14-10-2023,17:52:00,73,Male,Clothing,3,25,75
227,15-11-2023,19:19:00,87,Male,Electronics,2,50,100
393,19-10-2022,18:52:00,85,Female,Beauty,2,500,1000
401,03-12-2023,19:03:00,51,Female,Clothing,1,300,300
546,30-12-2022,22:32:00,57,Female,Electronics,4,50,200
872,10-12-2023,22:18:00,113,Female,Beauty,3,25,75
914,07-09-2022,22:25:00,83,Female,Electronics,1,500,500
1149,14-09-2023,19:23:00,98,Male,Clothing,3,25,75
1227,01-10-2023,20:09:00,103,Male,Electronics,2,50,100
1393,08-10-2022,17:24:00,56,Female,Beauty,2,500,1000
1401,01-10-2022,21:20:00,85,Female,Clothing,1,300,300
1546,18-12-2022,19:06:00,93,Female,Electronics,4,50,200
1872,22-11-2022,17:02:00,57,Female,Beauty,3,25,75
1914,05-11-2023,17:49:00,70,Female,Electronics,1,500,500
310,10-11-2022,21:34:00,76,Female,Beauty,1,25,25
844,09-10-2023,17:54:00,95,Male,Clothing,3,50,150
852,01-10-2022,19:35:00,82,Female,Clothing,1,300,300
1310,29-10-2022,21:31:00,74,Female,Beauty,1,25,25
1844,25-10-2022,20:30:00,70,Male,Clothing,3,50,150
1852,11-10-2023,18:09:00,109,Female,Clothing,1,300,300
97,26-11-2022,18:17:00,112,Female,Beauty,2,500,1000
619,09-10-2023,18:10:00,56,Male,Electronics,4,25,100
948,10-12-2023,22:06:00,52,Female,Electronics,3,25,75
1097,26-12-2022,20:53:00,86,Female,Beauty,2,500,1000
1619,20-10-2022,18:07:00,61,Male,Electronics,4,25,100
1948,17-09-2023,21:09:00,100,Female,Electronics,3,25,75
456,15-12-2023,19:45:00,51,Male,Electronics,2,30,60
627,24-10-2022,18:14:00,79,Male,Clothing,1,50,50
1456,02-09-2022,18:49:00,85,Male,Electronics,2,30,60
1627,18-11-2022,17:21:00,84,Male,Clothing,1,50,50
22,25-11-2023,17:11:00,66,Male,Clothing,2,50,100
121,07-10-2023,18:57:00,110,Female,Electronics,4,50,200
431,29-10-2022,22:02:00,99,Male,Electronics,4,300,1200
1022,05-09-2023,17:49:00,69,Male,Clothing,2,50,100
1121,23-11-2022,21:10:00,95,Female,Electronics,4,50,200
1431,28-09-2023,21:28:00,114,Male,Electronics,4,300,1200
370,24-10-2023,21:04:00,61,Male,Electronics,2,30,60
711,23-09-2023,22:26:00,103,Male,Electronics,3,500,1500
754,26-09-2023,18:40:00,90,Female,Electronics,4,25,100
943,05-11-2022,19:29:00,90,Female,Clothing,4,300,1200
1370,04-11-2022,22:51:00,90,Male,Electronics,2,30,60
1711,22-09-2023,20:33:00,113,Male,Electronics,3,500,1500
1754,01-12-2022,21:03:00,107,Female,Electronics,4,25,100
1943,17-11-2023,21:00:00,108,Female,Clothing,4,300,1200
350,20-11-2022,17:41:00,61,Male,Beauty,3,25,75
786,16-12-2022,20:38:00,78,Male,Clothing,4,25,100
1350,08-11-2023,22:02:00,93,Male,Beauty,3,25,75
1786,27-09-2022,21:26:00,69,Male,Clothing,4,25,100
109,06-09-2023,19:57:00,94,Female,Electronics,4,500,2000
191,22-12-2023,21:24:00,71,Male,Beauty,1,25,25
1109,13-12-2023,22:13:00,114,Female,Electronics,4,500,2000
1191,25-09-2023,17:20:00,88,Male,Beauty,1,25,25
340,19-09-2023,22:59:00,54,Female,Clothing,4,300,1200
555,14-12-2022,19:35:00,103,Male,Beauty,1,300,300
826,24-12-2022,19:08:00,81,Female,Clothing,1,300,300
962,15-12-2023,22:02:00,76,Male,Clothing,2,30,60
1340,30-10-2023,20:55:00,92,Female,Clothing,4,300,1200
1555,19-12-2022,18:54:00,55,Male,Beauty,1,300,300
1826,30-12-2022,22:05:00,104,Female,Clothing,1,300,300
1962,07-09-2022,18:59:00,65,Male,Clothing,2,30,60
249,28-09-2022,20:17:00,109,Male,Clothing,1,50,50
1249,10-12-2022,21:44:00,95,Male,Clothing,1,50,50
922,19-10-2023,22:54:00,103,Male,Electronics,1,50,50
1922,28-10-2023,20:07:00,72,Male,Electronics,1,50,50
600,09-10-2023,18:39:00,64,Female,Beauty,2,500,1000
680,01-12-2022,22:04:00,110,Female,Clothing,3,300,900
770,11-12-2022,22:49:00,71,Male,Clothing,1,50,50
1600,18-12-2022,17:44:00,67,Female,Beauty,2,500,1000
1680,03-09-2023,17:12:00,72,Female,Clothing,3,300,900
1770,30-11-2023,20:08:00,65,Male,Clothing,1,50,50
60,04-12-2022,18:15:00,91,Male,Beauty,3,50,150
250,24-12-2022,23:00:00,91,Male,Electronics,1,50,50
516,20-09-2023,18:38:00,85,Male,Beauty,4,25,100
937,18-10-2022,19:57:00,50,Female,Beauty,1,500,500
1060,12-11-2022,18:29:00,71,Male,Beauty,3,50,150
1250,19-11-2022,20:39:00,96,Male,Electronics,1,50,50
1516,09-11-2022,17:19:00,54,Male,Beauty,4,25,100
1937,07-09-2022,17:57:00,52,Female,Beauty,1,500,500
318,22-10-2023,21:26:00,57,Male,Clothing,1,25,25
342,05-11-2023,17:24:00,85,Female,Clothing,4,500,2000
564,12-09-2023,20:14:00,114,Male,Electronics,2,50,100
767,07-11-2022,22:44:00,72,Male,Beauty,3,25,75
1318,25-12-2022,22:57:00,55,Male,Clothing,1,25,25
1342,18-09-2022,23:00:00,114,Female,Clothing,4,500,2000
1564,04-10-2022,22:55:00,115,Male,Electronics,2,50,100
1767,10-12-2022,17:35:00,87,Male,Beauty,3,25,75
503,08-10-2023,20:06:00,63,Male,Beauty,4,500,2000
869,08-09-2022,22:16:00,51,Male,Beauty,3,500,1500
1503,17-10-2022,18:28:00,67,Male,Beauty,4,500,2000
1869,23-10-2022,19:51:00,113,Male,Beauty,3,500,1500
126,01-11-2022,18:16:00,63,Female,Clothing,3,30,90
349,04-12-2023,17:05:00,78,Female,Beauty,1,50,50
440,22-11-2023,20:15:00,110,Male,Clothing,2,300,600
1126,12-09-2022,17:12:00,62,Female,Clothing,3,30,90
1349,08-12-2023,21:57:00,112,Female,Beauty,1,50,50
1440,01-09-2023,19:20:00,86,Male,Clothing,2,300,600
124,24-12-2022,21:17:00,83,Male,Clothing,4,500,2000
324,15-11-2022,17:52:00,54,Female,Electronics,3,50,150
677,17-12-2022,21:13:00,65,Female,Beauty,3,500,1500
1124,06-10-2023,20:04:00,83,Male,Clothing,4,500,2000
1324,25-09-2023,20:29:00,56,Female,Electronics,3,50,150
1677,02-10-2022,20:51:00,84,Female,Beauty,3,500,1500
30,10-10-2023,20:05:00,59,Female,Beauty,3,300,900
226,23-09-2022,17:02:00,69,Female,Clothing,1,50,50
229,09-11-2023,19:23:00,92,Male,Beauty,3,30,90
896,30-12-2023,19:17:00,56,Female,Electronics,2,25,50
959,18-09-2022,17:59:00,54,Female,Electronics,2,30,60
998,21-10-2023,17:32:00,61,Female,Beauty,4,25,100
1030,27-11-2022,18:02:00,96,Female,Beauty,3,300,900
1226,30-11-2023,17:52:00,102,Female,Clothing,1,50,50
1229,02-11-2023,21:08:00,62,Male,Beauty,3,30,90
1896,05-11-2022,20:19:00,87,Female,Electronics,2,25,50
1959,08-10-2022,19:56:00,95,Female,Electronics,2,30,60
1998,20-10-2023,19:53:00,90,Female,Beauty,4,25,100
12,09-12-2022,22:09:00,114,Male,Beauty,3,25,75
1012,08-12-2022,18:47:00,56,Male,Beauty,3,25,75
710,03-09-2022,21:11:00,71,Female,Electronics,3,500,1500
776,08-09-2023,18:57:00,109,Male,Clothing,3,30,90
817,05-10-2022,21:12:00,87,Male,Beauty,4,50,200
1710,23-10-2022,20:14:00,104,Female,Electronics,3,500,1500
1776,23-10-2022,20:07:00,111,Male,Clothing,3,30,90
1817,11-09-2022,21:22:00,82,Male,Beauty,4,50,200
334,16-10-2022,20:37:00,103,Male,Electronics,3,300,900
343,09-11-2022,18:44:00,68,Male,Electronics,2,25,50
628,23-12-2023,18:00:00,66,Female,Beauty,4,50,200
983,10-10-2022,20:12:00,61,Female,Clothing,1,300,300
1334,21-09-2022,20:37:00,60,Male,Electronics,3,300,900
1343,21-10-2023,20:10:00,87,Male,Electronics,2,25,50
1628,28-12-2022,22:23:00,51,Female,Beauty,4,50,200
1983,21-12-2022,21:38:00,114,Female,Clothing,1,300,300
141,01-11-2022,19:26:00,54,Female,Electronics,1,50,50
145,06-11-2022,19:21:00,64,Female,Clothing,3,25,75
507,11-12-2022,21:40:00,52,Female,Electronics,3,500,1500
841,18-12-2022,20:58:00,108,Male,Electronics,4,25,100
898,17-09-2023,20:55:00,53,Female,Clothing,3,30,90
951,18-09-2022,21:35:00,58,Male,Beauty,2,50,100
1141,17-09-2023,19:13:00,65,Female,Electronics,1,50,50
1145,01-09-2023,19:19:00,87,Female,Clothing,3,25,75
1507,27-12-2022,22:14:00,95,Female,Electronics,3,500,1500
1841,14-11-2023,18:55:00,94,Male,Electronics,4,25,100
1898,13-11-2023,18:17:00,81,Female,Clothing,3,30,90
1951,03-12-2022,18:56:00,54,Male,Beauty,2,50,100
181,06-11-2023,19:59:00,79,Male,Electronics,4,300,1200
1181,06-11-2022,18:28:00,84,Male,Electronics,4,300,1200
784,18-10-2023,22:44:00,71,Female,Electronics,1,500,500
1784,28-12-2023,20:58:00,100,Female,Electronics,1,500,500
20,12-12-2023,21:35:00,85,Male,Clothing,3,300,900
690,19-12-2023,18:39:00,91,Female,Clothing,3,300,900
1020,22-11-2022,18:30:00,86,Male,Clothing,3,300,900
1690,05-09-2023,17:36:00,101,Female,Clothing,3,300,900
47,22-10-2022,17:22:00,96,Female,Beauty,3,500,1500
405,17-10-2022,17:55:00,79,Female,Clothing,4,300,1200
1047,04-12-2022,21:53:00,84,Female,Beauty,3,500,1500
1405,28-10-2023,20:08:00,91,Female,Clothing,4,300,1200
205,22-11-2022,17:20:00,88,Female,Clothing,1,25,25
512,06-12-2022,18:00:00,56,Female,Beauty,1,25,25
565,05-09-2023,20:24:00,75,Female,Beauty,2,30,60
761,14-11-2022,22:16:00,64,Female,Clothing,1,500,500
762,27-11-2023,17:49:00,56,Female,Electronics,2,25,50
950,22-09-2022,21:27:00,75,Male,Clothing,3,300,900
1205,25-11-2022,19:19:00,97,Female,Clothing,1,25,25
1512,20-12-2023,20:05:00,105,Female,Beauty,1,25,25
1565,04-09-2023,20:45:00,74,Female,Beauty,2,30,60
1761,09-12-2023,18:46:00,72,Female,Clothing,1,500,500
1762,15-11-2023,18:43:00,81,Female,Electronics,2,25,50
1950,04-12-2022,19:23:00,50,Male,Clothing,3,300,900
86,29-09-2023,18:55:00,69,Male,Beauty,3,30,90
173,19-12-2023,17:30:00,85,Male,Electronics,4,30,120
1086,14-09-2023,19:50:00,84,Male,Beauty,3,30,90
1173,04-12-2022,21:03:00,70,Male,Electronics,4,30,120
595,15-10-2022,21:35:00,65,Female,Clothing,4,500,2000
827,28-10-2023,19:24:00,96,Male,Beauty,3,300,900
965,27-11-2022,21:45:00,84,Male,Clothing,4,50,200
1595,04-10-2023,17:44:00,115,Female,Clothing,4,500,2000
1827,09-11-2022,20:02:00,62,Male,Beauty,3,300,900
1965,12-12-2022,20:03:00,93,Male,Clothing,4,50,200
388,03-12-2022,19:04:00,60,Male,Electronics,1,25,25
631,22-10-2023,22:18:00,92,Male,Electronics,3,30,90
1388,13-10-2023,18:12:00,89,Male,Electronics,1,25,25
1631,01-11-2022,19:11:00,75,Male,Electronics,3,30,90
554,06-12-2022,21:04:00,94,Female,Beauty,3,50,150
812,02-10-2023,17:45:00,89,Male,Electronics,3,25,75
1554,27-11-2023,19:55:00,83,Female,Beauty,3,50,150
1812,25-10-2023,22:19:00,85,Male,Electronics,3,25,75
58,16-09-2023,19:18:00,53,Male,Clothing,4,300,1200
952,21-12-2022,18:09:00,69,Female,Clothing,1,25,25
1058,30-10-2022,18:31:00,100,Male,Clothing,4,300,1200
1952,17-12-2022,22:13:00,114,Female,Clothing,1,25,25
345,07-12-2022,18:56:00,104,Male,Electronics,1,30,30
458,28-11-2023,21:35:00,110,Female,Electronics,4,25,100
582,30-09-2022,21:38:00,110,Male,Clothing,3,300,900
963,19-10-2023,18:24:00,76,Female,Beauty,1,50,50
1345,29-09-2022,17:50:00,98,Male,Electronics,1,30,30
1458,09-10-2023,19:21:00,95,Female,Electronics,4,25,100
1582,17-10-2023,19:12:00,56,Male,Clothing,3,300,900
1963,12-12-2022,20:56:00,115,Female,Beauty,1,50,50
369,13-12-2023,19:42:00,111,Male,Electronics,3,500,1500
706,04-09-2022,22:19:00,66,Male,Electronics,4,25,100
747,21-10-2022,18:12:00,51,Male,Beauty,1,30,30
1369,10-10-2022,21:14:00,64,Male,Electronics,3,500,1500
1706,16-10-2022,18:04:00,57,Male,Electronics,4,25,100
1747,05-09-2023,18:22:00,87,Male,Beauty,1,30,30
533,13-11-2022,17:19:00,92,Male,Electronics,3,500,1500
1533,29-10-2022,19:35:00,67,Male,Electronics,3,500,1500
169,28-11-2022,18:47:00,73,Male,Beauty,3,500,1500
645,14-12-2022,22:11:00,51,Female,Electronics,4,30,120
968,18-12-2023,20:34:00,101,Female,Clothing,3,300,900
997,01-10-2023,20:36:00,51,Male,Beauty,3,30,90
1169,25-09-2022,17:12:00,101,Male,Beauty,3,500,1500
1645,12-10-2023,17:27:00,109,Female,Electronics,4,30,120
1968,21-09-2022,19:09:00,75,Female,Clothing,3,300,900
1997,29-10-2023,21:09:00,99,Male,Beauty,3,30,90
57,11-10-2022,20:12:00,64,Female,Beauty,1,30,30
137,10-09-2022,20:42:00,66,Male,Beauty,2,500,1000
778,13-12-2023,18:28:00,105,Female,Beauty,4,25,100
1057,19-09-2023,22:31:00,114,Female,Beauty,1,30,30
1137,05-11-2022,22:34:00,104,Male,Beauty,2,500,1000
1778,30-12-2023,19:57:00,94,Female,Beauty,4,25,100
599,10-12-2023,19:07:00,82,Female,Beauty,2,50,100
938,16-09-2022,17:55:00,103,Male,Clothing,4,50,200
1599,24-10-2022,17:23:00,110,Female,Beauty,2,50,100
1938,12-10-2022,20:15:00,76,Male,Clothing,4,50,200
